캠퍼스,대학/교양,학과/전공/영역,개설대학,개설학과,학년,과정,이수구분,과목번호,분반,과목명,학점,시간,담당교수,폐강,강의시간,유연학기,비고,수업유형
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,29,COMMUNICATION IN ENGLISH,2,3,황크리스틴,,"월13:30~14:45, 수13:30~14:45 / 203관 403호 <영어전용강의실-6>",,공통교양 사범대학 1학년[[수강대상 : 교육학과1년  유아교육과1년  영어교육과1년  체육교육과1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,30,COMMUNICATION IN ENGLISH,2,3,김건호,,"월13:30~14:45, 수13:30~14:45 / 203관 623호 <영어전용강의실-13>",,공통교양 사범대학 1학년[[수강대상 : 교육학과1년  유아교육과1년  영어교육과1년  체육교육과1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,31,COMMUNICATION IN ENGLISH,2,3,이안애시브리지,,"월13:30~14:45, 수13:30~14:45 / 303관 802-1호 <영어전용강의실-15>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,32,COMMUNICATION IN ENGLISH,2,3,사라황,,"월13:30~14:45, 수13:30~14:45 / 303관 902-1호 <영어전용강의실-16>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,33,COMMUNICATION IN ENGLISH,2,3,에반고,,"월13:30~14:45, 수13:30~14:45 / 203관 729호 <영어전용강의실-14>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,34,COMMUNICATION IN ENGLISH,2,3,라이언앤덜,,"월15:00~16:15, 수15:00~16:15 / 203관 414호 <영어전용강의실-9>",,공통교양 경영경제대학 1학년[[수강대상 : 경영학부(서울)1년  글로벌금융1년  경영학1년  경제학부(서울)1년  응용통계학과1년  광고홍보학과1년  국제물류 학과1년  산업보안학과1년  광고홍보학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,35,COMMUNICATION IN ENGLISH,2,3,황크리스틴,,"월15:00~16:15, 수15:00~16:15 / 203관 403호 <영어전용강의실-6>",,공통교양 경영경제대학 1학년[[수강대상 : 경영학부(서울)1년  글로벌금융1년  경영학1년  경제학부(서울)1년  응용통계학과1년  광고홍보학과1년  국제물류 학과1년  산업보안학과1년  광고홍보학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,36,COMMUNICATION IN ENGLISH,2,3,김건호,,"월15:00~16:15, 수15:00~16:15 / 203관 623호 <영어전용강의실-13>",,공통교양 경영경제대학 1학년[[수강대상 : 경영학부(서울)1년  글로벌금융1년  경영학1년  경제학부(서울)1년  응용통계학과1년  광고홍보학과1년  국제물류 학과1년  산업보안학과1년  광고홍보학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,37,COMMUNICATION IN ENGLISH,2,3,에반고,,"월15:00~16:15, 수15:00~16:15 / 203관 729호 <영어전용강의실-14>",,공통교양 경영경제대학 1학년[[수강대상 : 경영학부(서울)1년  글로벌금융1년  경영학1년  경제학부(서울)1년  응용통계학과1년  광고홍보학과1년  국제물류 학과1년  산업보안학과1년  광고홍보학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,38,COMMUNICATION IN ENGLISH,2,3,케빈밋첼,,"월15:00~16:15, 수15:00~16:15 / 203관 415호 <영어전용강의실-10>",,공통교양 예술대학 1학년[[수강대상 : 연극1년  영화1년  공간연출1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,39,COMMUNICATION IN ENGLISH,2,3,쥴리안,,"월15:00~16:15, 수15:00~16:15 / 203관 416호 <영어전용강의실-11>",,공통교양 예술대학 1학년[[수강대상 : 연극1년  영화1년  공간연출1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,40,COMMUNICATION IN ENGLISH,2,3,조지바라레조,,"화09:00~10:15, 목09:00~10:15 / 203관 619호 <영어전용강의실-12>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,41,COMMUNICATION IN ENGLISH,2,3,황크리스틴,,"화09:00~10:15, 목09:00~10:15 / 203관 403호 <영어전용강의실-6>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,42,COMMUNICATION IN ENGLISH,2,3,조지바라레조,,"화10:30~11:45, 목10:30~11:45 / 203관 619호 <영어전용강의실-12>",,공통교양 경영경제대학 1학년[[수강대상 : 경영학부(서울)1년  글로벌금융1년  경영학1년  경제학부(서울)1년  응용통계학과1년  광고홍보학과1년  국제물류 학과1년  산업보안학과1년  광고홍보학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,43,COMMUNICATION IN ENGLISH,2,3,쥴리안,,"화10:30~11:45, 목10:30~11:45 / 203관 416호 <영어전용강의실-11>",,공통교양 경영경제대학 1학년[[수강대상 : 경영학부(서울)1년  글로벌금융1년  경영학1년  경제학부(서울)1년  응용통계학과1년  광고홍보학과1년  국제물류 학과1년  산업보안학과1년  광고홍보학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,44,COMMUNICATION IN ENGLISH,2,3,케빈밋첼,,"화10:30~11:45, 목10:30~11:45 / 203관 415호 <영어전용강의실-10>",,공통교양 경영경제대학 1학년[[수강대상 : 경영학부(서울)1년  글로벌금융1년  경영학1년  경제학부(서울)1년  응용통계학과1년  광고홍보학과1년  국제물류 학과1년  산업보안학과1년  광고홍보학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,45,COMMUNICATION IN ENGLISH,2,3,이안고든,,"화10:30~11:45, 목10:30~11:45 / 203관 409호 <영어전용강의실-7>",,공통교양 경영경제대학 1학년[[수강대상 : 경영학부(서울)1년  글로벌금융1년  경영학1년  경제학부(서울)1년  응용통계학과1년  광고홍보학과1년  국제물류 학과1년  산업보안학과1년  광고홍보학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,46,COMMUNICATION IN ENGLISH,2,3,마이클해락,,"화10:30~11:45, 목10:30~11:45 / 203관 412호 <영어전용강의실-8>",,공통교양 경영경제대학 1학년[[수강대상 : 경영학부(서울)1년  글로벌금융1년  경영학1년  경제학부(서울)1년  응용통계학과1년  광고홍보학과1년  국제물류 학과1년  산업보안학과1년  광고홍보학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,47,COMMUNICATION IN ENGLISH,2,3,황크리스틴,,"화10:30~11:45, 목10:30~11:45 / 203관 403호 <영어전용강의실-6>",,공통교양 경영경제대학 1학년[[수강대상 : 경영학부(서울)1년  글로벌금융1년  경영학1년  경제학부(서울)1년  응용통계학과1년  광고홍보학과1년  국제물류 학과1년  산업보안학과1년  광고홍보학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,48,COMMUNICATION IN ENGLISH,2,3,김건호,,"화10:30~11:45, 목10:30~11:45 / 203관 623호 <영어전용강의실-13>",,공통교양 경영경제대학 1학년[[수강대상 : 경영학부(서울)1년  글로벌금융1년  경영학1년  경제학부(서울)1년  응용통계학과1년  광고홍보학과1년  국제물류 학과1년  산업보안학과1년  광고홍보학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,49,COMMUNICATION IN ENGLISH,2,3,사라황,,"화10:30~11:45, 목10:30~11:45 / 303관 902-1호 <영어전용강의실-16>",,공통교양 경영경제대학 1학년[[수강대상 : 경영학부(서울)1년  글로벌금융1년  경영학1년  경제학부(서울)1년  응용통계학과1년  광고홍보학과1년  국제물류 학과1년  산업보안학과1년  광고홍보학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,50,COMMUNICATION IN ENGLISH,2,3,케빈밋첼,,"화12:00~13:15, 목12:00~13:15 / 203관 415호 <영어전용강의실-10>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,51,COMMUNICATION IN ENGLISH,2,3,이안고든,,"화12:00~13:15, 목12:00~13:15 / 203관 409호 <영어전용강의실-7>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,52,COMMUNICATION IN ENGLISH,2,3,마이클해락,,"화12:00~13:15, 목12:00~13:15 / 203관 412호 <영어전용강의실-8>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,53,COMMUNICATION IN ENGLISH,2,3,조지바라레조,,"화12:00~13:15, 목12:00~13:15 / 203관 619호 <영어전용강의실-12>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,55,COMMUNICATION IN ENGLISH,2,3,조지바라레조,,"화13:30~14:45, 목13:30~14:45 / 203관 619호 <영어전용강의실-12>",,공통교양 자연과학대학 1학년[[수강대상 : 물리학과1년  화학과1년  수학과1년  생명과학과1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,56,COMMUNICATION IN ENGLISH,2,3,김건호,,"화13:30~14:45, 목13:30~14:45 / 203관 623호 <영어전용강의실-13>",,공통교양 자연과학대학 1학년[[수강대상 : 물리학과1년  화학과1년  수학과1년  생명과학과1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,57,COMMUNICATION IN ENGLISH,2,3,에반고,,"화13:30~14:45, 목13:30~14:45 / 203관 729호 <영어전용강의실-14>",,공통교양 자연과학대학 1학년[[수강대상 : 물리학과1년  화학과1년  수학과1년  생명과학과1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,58,COMMUNICATION IN ENGLISH,2,3,사라황,,"화13:30~14:45, 목13:30~14:45 / 303관 902-1호 <영어전용강의실-16>",,공통교양 자연과학대학 1학년[[수강대상 : 물리학과1년  화학과1년  수학과1년  생명과학과1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,59,COMMUNICATION IN ENGLISH,2,3,,, / ,,공통교양 자연과학대학 1학년[[수강대상 : 물리학과1년  화학과1년  수학과1년  생명과학과1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,60,COMMUNICATION IN ENGLISH,2,3,,, / ,,공통교양 자연과학대학 1학년[[수강대상 : 물리학과1년  화학과1년  수학과1년  생명과학과1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,62,COMMUNICATION IN ENGLISH,2,3,김건호,,"화12:00~13:15, 목12:00~13:15 / 203관 623호 <영어전용강의실-13>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,63,COMMUNICATION IN ENGLISH,2,3,케빈밋첼,,"화13:30~14:45, 목13:30~14:45 / 203관 415호 <영어전용강의실-10>",,공통교양 인문대학 1학년[[수강대상 : 국어국문학과1년  영어영문학과1년  유럽문화학부1년  독일어문학1년  프랑스어문학1년  러시아어문학1년  아시아문화학부1년  일본어문학1년  중국어문학1년  비교민속학1년  철학과1년  역사학과1년  국어국문학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,64,COMMUNICATION IN ENGLISH,2,3,김건호,,"화15:00~16:15, 목15:00~16:15 / 203관 623호 <영어전용강의실-13>",,공통교양 경영경제대학 1학년[[수강대상 : 경영학부(서울)1년  글로벌금융1년  경영학1년  경제학부(서울)1년  응용통계학과1년  광고홍보학과1년  국제물류 학과1년  산업보안학과1년  광고홍보학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,65,COMMUNICATION IN ENGLISH,2,3,,, / ,,공통교양 경영경제대학 1학년[[수강대상 : 경영학부(서울)1년  글로벌금융1년  경영학1년  경제학부(서울)1년  응용통계학과1년  광고홍보학과1년  국제물류 학과1년  산업보안학과1년  광고홍보학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,66,COMMUNICATION IN ENGLISH,2,3,,, / ,,공통교양 경영경제대학 1학년[[수강대상 : 경영학부(서울)1년  글로벌금융1년  경영학1년  경제학부(서울)1년  응용통계학과1년  광고홍보학과1년  국제물류 학과1년  산업보안학과1년  광고홍보학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,67,COMMUNICATION IN ENGLISH,2,3,이안고든,,"화15:00~16:15, 목15:00~16:15 / 203관 409호 <영어전용강의실-7>",,공통교양 경영경제대학 1학년[[수강대상 : 경영학부(서울)1년  글로벌금융1년  경영학1년  경제학부(서울)1년  응용통계학과1년  광고홍보학과1년  국제물류 학과1년  산업보안학과1년  광고홍보학1년]],
서울,교양,공통교양,대학(전체),,1,학사,교양,50023,68,COMMUNICATION IN ENGLISH,2,3,이안애시브리지,,"화15:00~16:15, 목15:00~16:15 / 303관 802-1호 <영어전용강의실-15>",,공통교양 예술대학 1학년[[수강대상 : 연극1년  영화1년  공간연출1년]],
